;id;price;area;rooms
1236;1237;3100;100;4
1237;1238;3240;108;3
1238;1239;1972;58;2
1239;1240;5632;176;4
1240;1241;5775;175;5
1241;1242;1088;32;1
1242;1243;6664;196;7
1243;1244;1092;42;1
1244;1245;9240;308;7
1245;1246;868;28;1
1246;1247;5100;150;5
1247;1248;780;30;1
1248;1249;952;34;1
1249;1250;702;26;1
1250;1251;6336;198;6
1251;1252;5075;203;7
1252;1253;5772;222;6
1253;1254;4988;172;4
1254;1255;2028;78;2
1255;1256;1950;75;3
1256;1257;4488;132;4
1257;1258;6825;273;7
1258;1259;4698;174;6
1259;1260;1020;30;1
1260;1261;2340;90;3
1261;1262;756;27;1
1262;1263;3640;130;5
1263;1264;999;37;1
1264;1265;4480;160;4
1265;1266;4500;150;6
1266;1267;2610;87;3
1267;1268;3321;123;3
1268;1269;1716;66;2
1269;1270;2500;100;4
1270;1271;6237;231;7
1271;1272;3828;116;4
1272;1273;3366;102;3
1273;1274;1320;44;1
1274;1275;750;25;1
1275;1276;4350;150;5
1276;1277;5544;168;4
1277;1278;2400;75;3
1278;1279;2666;86;2
1279;1280;3120;120;3
1280;1281;2520;90;3
1281;1282;2340;90;3
1282;1283;2046;62;2
1283;1284;5280;176;4
1284;1285;5712;204;6
1285;1286;6902;238;7
1286;1287;1394;41;1
1287;1288;5208;168;4
1288;1289;6438;222;6
1289;1290;2790;90;3
1290;1291;7254;234;6
1291;1292;5250;210;5
1292;1293;3808;112;4
1293;1294;7350;294;7
1294;1295;5610;170;5
1295;1296;8064;252;6
1296;1297;2835;105;3
1297;1298;3264;102;3
1298;1299;4428;164;4
1299;1300;8064;252;6
1300;1301;2550;102;3
1301;1302;896;32;1
1302;1303;5805;215;5
1303;1304;1900;76;2
1304;1305;2808;104;4
1305;1306;3696;112;4
1306;1307;4200;150;6
1307;1308;2100;84;2
1308;1309;3060;102;3
1309;1310;5148;156;4
1310;1311;3640;140;4
1311;1312;700;28;1
1312;1313;1972;58;2
1313;1314;5880;196;7
1314;1315;1782;66;2
1315;1316;4524;156;6
1316;1317;3200;128;4
1317;1318;4224;132;3
1318;1319;3248;116;4
1319;1320;3354;129;3
1320;1321;3510;130;5
1321;1322;8127;301;7
1322;1323;2146;74;2
1323;1324;3861;117;3
1324;1325;3328;104;4
1325;1326;3774;111;3
1326;1327;2916;108;3
1327;1328;7749;287;7
1328;1329;2552;88;2
1329;1330;1088;32;1
1330;1331;1798;58;2
1331;1332;2752;86;2
1332;1333;5278;203;7
1333;1334;8064;252;6
1334;1335;1568;56;2
1335;1336;1700;68;2
1336;1337;2516;74;2
1337;1338;2100;70;2
1338;1339;1550;50;2
1339;1340;3564;108;4
1340;1341;4800;160;5
1341;1342;3480;120;4
1342;1343;5655;195;5
1343;1344;750;30;1
1344;1345;3248;116;4
1345;1346;4800;160;5
1346;1347;4400;176;4
1347;1348;5775;175;7
1348;1349;1998;74;2
1349;1350;6120;180;5
1350;1351;3848;148;4
1351;1352;4224;128;4
1352;1353;3500;140;4
1353;1354;9331;301;7
1354;1355;2080;80;2
1355;1356;3712;128;4
1356;1357;1190;35;1
1357;1358;6400;200;5
1358;1359;5994;222;6
1359;1360;3600;144;4
1360;1361;3024;108;4
1361;1362;1782;54;2
1362;1363;1292;38;1
1363;1364;4250;170;5
1364;1365;8029;259;7
1365;1366;4350;145;5
1366;1367;6786;234;6
1367;1368;5460;210;5
1368;1369;4340;140;4
1369;1370;4752;144;4
1370;1371;3250;130;5
1371;1372;7616;238;7
1372;1373;4524;174;6
1373;1374;9030;301;7
1374;1375;1922;62;2
1375;1376;2552;88;2
1376;1377;3000;100;4
1377;1378;4800;192;6
1378;1379;3024;112;4
1379;1380;3600;144;4
1380;1381;6090;203;7
1381;1382;4030;130;5
1382;1383;4650;155;5
1383;1384;870;29;1
1384;1385;3402;126;3
1385;1386;1920;60;2
1386;1387;899;29;1
1387;1388;1353;41;1
1388;1389;3348;124;4
1389;1390;3528;126;3
1390;1391;6880;215;5
1391;1392;4350;174;6
1392;1393;4760;140;5
1393;1394;5032;148;4
1394;1395;4250;170;5
1395;1396;2268;81;3
1396;1397;7105;245;7
1397;1398;7840;280;7
1398;1399;5720;220;5
1399;1400;3600;120;4
1400;1401;1612;52;2
1401;1402;4620;140;4
1402;1403;6300;210;7
1403;1404;1008;36;1
1404;1405;4536;168;4
1405;1406;5400;180;6
1406;1407;2436;87;3
1407;1408;2652;102;3
1408;1409;5775;231;7
1409;1410;1075;43;1
1410;1411;5270;155;5
1411;1412;4836;156;4
1412;1413;975;39;1
1413;1414;3168;96;3
1414;1415;2496;78;2
1415;1416;1620;54;2
1416;1417;4440;148;4
1417;1418;6552;234;6
1418;1419;4488;136;4
1419;1420;3069;99;3
1420;1421;4872;168;6
1421;1422;950;38;1
1422;1423;3968;128;4
1423;1424;1419;43;1
1424;1425;6944;217;7
1425;1426;6460;190;5
1426;1427;7700;308;7
1427;1428;5280;176;4
1428;1429;5084;164;4
1429;1430;2322;86;2
1430;1431;6696;216;6
1431;1432;4032;144;4
1432;1433;6615;245;7
1433;1434;1260;42;1
1434;1435;3200;128;4
1435;1436;3741;129;3
1436;1437;4650;150;5
1437;1438;961;31;1
1438;1439;5850;234;6
1439;1440;9996;294;7
1440;1441;1860;62;2
1441;1442;6120;204;6
1442;1443;2688;84;2
1443;1444;2320;80;2
1444;1445;6882;222;6
1445;1446;5270;170;5
1446;1447;2788;82;2
1447;1448;8526;294;7
1448;1449;2754;102;3
1449;1450;2436;87;3
1450;1451;5330;205;5
1451;1452;5700;228;6
1452;1453;2108;68;2
1453;1454;2924;86;2
1454;1455;6944;217;7
1455;1456;4440;148;4
1456;1457;3741;129;3
1457;1458;2050;82;2
1458;1459;3360;120;3
1459;1460;6460;190;5
1460;1461;3150;126;3
1461;1462;5775;231;7
1462;1463;5742;198;6
1463;1464;7872;246;6
1464;1465;4185;155;5
1465;1466;2976;96;3
1466;1467;4128;129;3
1467;1468;2268;84;2
1468;1469;2700;108;4
1469;1470;3564;108;4
1470;1471;1216;38;1
1471;1472;6272;196;7
1472;1473;5481;189;7
1473;1474;9856;308;7
1474;1475;8772;258;6
1475;1476;1904;56;2
1476;1477;3648;114;3
1477;1478;6216;222;6
1478;1479;1960;70;2
1479;1480;4480;140;4
1480;1481;2574;99;3
1481;1482;2856;102;3
1482;1483;700;25;1
1483;1484;5950;175;5
1484;1485;5544;168;4
1485;1486;5280;176;4
1486;1487;2520;90;3
1487;1488;8514;258;6
1488;1489;4725;189;7
1489;1490;6552;252;6
1490;1491;6734;259;7
1491;1492;1836;54;2
1492;1493;986;29;1
1493;1494;2268;81;3
1494;1495;884;26;1
1495;1496;6902;238;7
1496;1497;2080;80;2
1497;1498;1700;50;2
1498;1499;3741;129;3
1499;1500;676;26;1
1500;1501;4375;175;5
1501;1502;9184;287;7
1502;1503;875;35;1
1503;1504;3900;156;4
1504;1505;4185;135;5
1505;1506;5375;215;5
1506;1507;3861;117;3
1507;1508;2600;100;4
1508;1509;5280;160;5
1509;1510;4350;145;5
1510;1511;1550;62;2
1511;1512;4340;155;5
1512;1513;6144;192;6
1513;1514;4032;126;3
1514;1515;3042;117;3
1515;1516;4284;126;3
1516;1517;3800;152;4
1517;1518;750;25;1
1518;1519;7182;266;7
1519;1520;6912;216;6
1520;1521;840;30;1
1521;1522;2640;88;2
1522;1523;3432;104;4
1523;1524;4836;156;6
1524;1525;7310;215;5
1525;1526;7040;220;5
1526;1527;1976;76;2
1527;1528;812;28;1
1528;1529;2964;114;3
1529;1530;4550;175;7
1530;1531;9030;301;7
1531;1532;3500;140;4
1532;1533;2970;90;3
1533;1534;990;33;1
1534;1535;1792;64;2
1535;1536;2790;93;3
1536;1537;7098;273;7
1537;1538;750;25;1
1538;1539;1344;42;1
1539;1540;2100;84;3
1540;1541;1512;56;2
1541;1542;4550;175;5
1542;1543;5740;205;5
1543;1544;5220;174;6
1544;1545;3168;96;3
1545;1546;6105;185;5
1546;1547;3876;114;3
1547;1548;1914;66;2
1548;1549;8729;301;7
1549;1550;2380;70;2
1550;1551;1624;58;2
1551;1552;1053;39;1
1552;1553;2916;108;4
1553;1554;1624;58;2
1554;1555;800;32;1
1555;1556;930;31;1
1556;1557;2688;84;2
1557;1558;8118;246;6
1558;1559;5670;210;7
1559;1560;6380;220;5
1560;1561;4872;168;6
1561;1562;3024;112;4
1562;1563;5460;210;5
1563;1564;6450;258;6
1564;1565;930;31;1
1565;1566;2040;68;2
1566;1567;4350;150;5
1567;1568;6264;216;6
1568;1569;5425;175;5
1569;1570;3968;124;4
1570;1571;928;29;1
1571;1572;1050;35;1
1572;1573;5880;210;5
1573;1574;3328;128;4
1574;1575;6699;231;7
1575;1576;1900;76;2
1576;1577;850;25;1
1577;1578;4160;130;5
1578;1579;7920;264;6
1579;1580;3960;132;4
1580;1581;3861;117;3
1581;1582;5425;175;7
1582;1583;7254;234;6
1583;1584;6006;231;7
1584;1585;4500;180;6
1585;1586;4350;174;6
1586;1587;2100;84;3
1587;1588;5292;189;7
1588;1589;6930;210;7
1589;1590;1980;60;2
1590;1591;3300;100;4
1591;1592;5544;168;6
1592;1593;7998;258;6
1593;1594;4805;155;5
1594;1595;2262;78;3
1595;1596;899;29;1
1596;1597;1920;64;2
1597;1598;1360;40;1
1598;1599;6944;224;7
1599;1600;4080;120;3
1600;1601;8127;301;7
1601;1602;5580;180;6
1602;1603;5332;172;4
1603;1604;4500;180;5
1604;1605;1188;36;1
1605;1606;2146;74;2
1606;1607;1292;38;1
1607;1608;4350;150;6
1608;1609;2268;84;2
1609;1610;2700;90;3
1610;1611;5330;205;5
1611;1612;2400;96;3
1612;1613;5940;180;6
1613;1614;2520;90;3
1614;1615;6336;192;6
1615;1616;6324;204;6
1616;1617;8036;287;7
1617;1618;1682;58;2
1618;1619;3120;120;4
1619;1620;4805;155;5
1620;1621;5928;228;6
1621;1622;5859;217;7
1622;1623;5440;160;5
1623;1624;6930;231;7
1624;1625;2262;78;3
1625;1626;4200;150;6
1626;1627;2688;96;3
1627;1628;2184;78;3
1628;1629;5040;180;5
1629;1630;2442;74;2
1630;1631;7812;252;6
1631;1632;4800;150;5
1632;1633;1998;74;2
1633;1634;6916;266;7
1634;1635;5440;160;4
1635;1636;7656;264;6
1636;1637;5100;150;6
1637;1638;4930;170;5
1638;1639;2294;74;2
1639;1640;1998;74;2
1640;1641;7482;258;6
1641;1642;990;33;1
1642;1643;2408;86;2
1643;1644;5940;198;6
1644;1645;3564;132;4
1645;1646;2214;82;2
1646;1647;3125;125;5
1647;1648;3248;112;4
1648;1649;5425;175;5
1649;1650;5278;203;7
1650;1651;784;28;1
1651;1652;4625;185;5
1652;1653;3400;136;4
1653;1654;5766;186;6
1654;1655;3432;104;4
1655;1656;1914;58;2
1656;1657;5376;168;6
1657;1658;8085;245;7
1658;1659;1792;64;2
1659;1660;8160;240;6
1660;1661;6450;258;6
1661;1662;5775;175;7
1662;1663;6188;238;7
1663;1664;1782;54;2
1664;1665;3663;111;3
1665;1666;6552;252;6
1666;1667;2800;112;4
1667;1668;800;32;1
1668;1669;3906;126;3
1669;1670;1419;43;1
1670;1671;4488;132;4
1671;1672;3944;116;4
1672;1673;5952;186;6
1673;1674;1024;32;1
1674;1675;3441;111;3
1675;1676;8729;301;7
1676;1677;754;26;1
1677;1678;1287;39;1
1678;1679;1189;41;1
1679;1680;3078;114;3
1680;1681;5096;182;7
1681;1682;7260;220;5
1682;1683;952;28;1
1683;1684;3596;116;4
1684;1685;9282;273;7
1685;1686;924;33;1
1686;1687;728;26;1
1687;1688;1248;39;1
1688;1689;4455;135;5
1689;1690;2048;64;2
1690;1691;2560;80;2
1691;1692;2516;74;2
1692;1693;7161;231;7
1693;1694;5500;220;5
1694;1695;5400;200;5
1695;1696;7812;252;7
1696;1697;6426;189;7
1697;1698;3150;105;3
1698;1699;4092;132;4
1699;1700;7128;264;6
1700;1701;5766;186;6
1701;1702;3168;96;3
1702;1703;825;25;1
1703;1704;3828;132;3
1704;1705;725;25;1
1705;1706;4185;155;5
1706;1707;5100;204;6
1707;1708;986;29;1
1708;1709;7840;280;7
1709;1710;5576;164;4
1710;1711;6396;246;6
1711;1712;8976;264;6
1712;1713;1160;40;1
1713;1714;4800;150;5
1714;1715;1160;40;1
1715;1716;6264;216;6
1716;1717;1914;66;2
1717;1718;7182;266;7
1718;1719;2550;75;3
1719;1720;5742;198;6
1720;1721;1972;58;2
1721;1722;3828;132;3
1722;1723;8190;273;7
1723;1724;3999;129;3
1724;1725;1860;62;2
1725;1726;6840;228;6
1726;1727;6272;196;7
1727;1728;6120;204;6
1728;1729;2088;72;2
1729;1730;3696;112;4
1730;1731;5535;205;5
1731;1732;2652;102;3
1732;1733;884;26;1
1733;1734;754;29;1
1734;1735;5184;192;6
1735;1736;5280;160;4
1736;1737;3500;125;5
1737;1738;2340;90;3
1738;1739;3264;96;3
1739;1740;7128;264;6
1740;1741;1254;38;1
1741;1742;1836;68;2
1742;1743;5278;182;7
1743;1744;4500;180;5
1744;1745;6300;252;7
1745;1746;2080;80;2
1746;1747;6355;205;5
1747;1748;2704;104;4
1748;1749;3944;116;4
1749;1750;4160;130;5
1750;1751;1856;58;2
1751;1752;6150;246;6
1752;1753;837;31;1
1753;1754;5070;195;5
1754;1755;3108;111;3
1755;1756;2516;74;2
1756;1757;7128;216;6
1757;1758;4756;164;4
1758;1759;7140;210;7
1759;1760;5616;216;6
1760;1761;3150;105;3
1761;1762;9184;287;7
1762;1763;5950;175;5
1763;1764;4950;165;5
1764;1765;7740;258;6
1765;1766;5928;228;6
1766;1767;2997;111;3
1767;1768;4680;156;4
1768;1769;1054;31;1
1769;1770;6438;222;6
1770;1771;2688;96;3
1771;1772;6396;246;6
1772;1773;2214;82;2
1773;1774;5600;175;5
1774;1775;7200;240;6
1775;1776;960;30;1
1776;1777;4488;136;4
1777;1778;6188;238;7
1778;1779;6480;216;6
1779;1780;6930;210;6
1780;1781;1750;70;2
1781;1782;1456;56;2
1782;1783;7350;294;7
1783;1784;841;29;1
1784;1785;1798;62;2
1785;1786;2800;100;4
1786;1787;8316;252;7
1787;1788;4440;148;4
1788;1789;1782;54;2
1789;1790;1860;60;2
1790;1791;7161;217;7
1791;1792;8610;287;7
1792;1793;2772;84;3
1793;1794;864;27;1
1794;1795;3432;132;4
1795;1796;4216;136;4
1796;1797;3952;152;4
1797;1798;2700;100;4
1798;1799;4050;162;6
1799;1800;1178;38;1
1800;1801;4872;174;6
1801;1802;6216;222;6
1802;1803;4620;140;4
1803;1804;3936;123;3
1804;1805;5425;217;7
1805;1806;5220;180;6
1806;1807;2475;75;3
1807;1808;5148;156;4
1808;1809;8960;280;7
1809;1810;1740;58;2
1810;1811;4950;150;6
1811;1812;4440;148;4
1812;1813;3800;152;4
1813;1814;4524;156;6
1814;1815;2204;76;2
1815;1816;3375;125;5
1816;1817;5346;198;6
1817;1818;3200;128;4
1818;1819;7525;301;7
1819;1820;841;29;1
1820;1821;3900;156;6
1821;1822;2610;87;3
1822;1823;992;32;1
1823;1824;6426;189;7
1824;1825;8428;301;7
1825;1826;3780;140;4
1826;1827;4608;144;4
1827;1828;1750;70;2
1828;1829;2200;88;2
1829;1830;5148;198;6
1830;1831;1400;50;2
1831;1832;5100;150;6
1832;1833;4368;168;6
1833;1834;6240;240;6
1834;1835;2349;81;3
1835;1836;2310;70;2
1836;1837;3069;99;3
1837;1838;5084;164;4
1838;1839;2160;72;2
1839;1840;4698;162;6
1840;1841;2574;99;3
1841;1842;1155;35;1
1842;1843;2508;76;2
1843;1844;3240;120;4
1844;1845;2511;81;3
1845;1846;1044;36;1
1846;1847;4836;156;4
1847;1848;3960;132;3
1848;1849;7140;238;7
1849;1850;2100;84;3
1850;1851;5950;175;5
1851;1852;1674;62;2
1852;1853;6006;231;7
1853;1854;2132;82;2
1854;1855;8092;238;7
1855;1856;2262;78;3
1856;1857;2352;84;3
1857;1858;2523;87;3
1858;1859;1984;62;2
1859;1860;2604;84;3
1860;1861;2356;76;2
1861;1862;1092;42;1
1862;1863;1400;56;2
1863;1864;5250;175;7
1864;1865;4160;160;4
1865;1866;1792;56;2
1866;1867;4200;168;4
1867;1868;4800;192;6
1868;1869;5332;172;4
1869;1870;3640;140;4
1870;1871;2320;80;2
1871;1872;2508;76;2
1872;1873;1512;56;2
1873;1874;6293;203;7
1874;1875;1620;60;2
1875;1876;2030;70;2
1876;1877;4030;155;5
1877;1878;4250;125;5
1878;1879;3944;136;4
1879;1880;6699;203;7
1880;1881;700;25;1
1881;1882;3100;124;4
1882;1883;6435;195;5
1883;1884;5952;192;6
1884;1885;1178;38;1
1885;1886;2520;84;3
1886;1887;924;28;1
1887;1888;2046;66;2
1888;1889;6600;200;5
1889;1890;2511;93;3
1890;1891;2784;96;3
1891;1892;7616;224;7
1892;1893;5600;200;5
1893;1894;4650;150;6
1894;1895;858;26;1
1895;1896;4930;170;5
1896;1897;6324;186;6
1897;1898;7740;258;6
1898;1899;1736;56;2
1899;1900;5580;180;6
1900;1901;2288;88;2
1901;1902;4950;150;6
1902;1903;1922;62;2
1903;1904;858;33;1
1904;1905;3584;128;4
1905;1906;2511;93;3
1906;1907;728;28;1
1907;1908;5180;185;5
1908;1909;6188;238;7
1909;1910;3750;150;5
1910;1911;3640;140;5
1911;1912;2997;111;3
1912;1913;4680;180;6
1913;1914;2048;64;2
1914;1915;4350;145;5
1915;1916;2584;76;2
1916;1917;1120;35;1
1917;1918;2150;86;2
1918;1919;1875;75;3
1919;1920;4472;172;4
1920;1921;2856;84;3
1921;1922;7840;280;7
1922;1923;3198;123;3
1923;1924;2700;90;3
1924;1925;6642;246;6
1925;1926;3456;128;4
1926;1927;7560;252;6
1927;1928;2288;88;2
1928;1929;5890;190;5
1929;1930;1188;36;1
1930;1931;3944;136;4
1931;1932;1624;58;2
1932;1933;3472;124;4
1933;1934;884;34;1
1934;1935;2460;82;2
1935;1936;3900;150;5
1936;1937;1053;39;1
1937;1938;7392;231;7
1938;1939;8712;264;6
1939;1940;2132;82;2
1940;1941;1350;54;2
1941;1942;7482;258;6
1942;1943;3108;111;3
1943;1944;3996;148;4
1944;1945;4050;135;5
1945;1946;1110;37;1
1946;1947;4872;174;6
1947;1948;6880;215;5
1948;1949;5460;210;7
1949;1950;960;30;1
1950;1951;3162;93;3
1951;1952;5000;200;5
1952;1953;9408;294;7
1953;1954;7524;228;6
1954;1955;3348;124;4
1955;1956;7371;273;7
1956;1957;7616;224;7
1957;1958;1116;36;1
1958;1959;3472;112;4
1959;1960;2288;88;2
1960;1961;1258;37;1
1961;1962;1120;35;1
1962;1963;2700;90;3
1963;1964;6615;245;7
1964;1965;2728;88;2
1965;1966;5880;210;6
1966;1967;3654;126;3
1967;1968;5984;176;4
1968;1969;7254;234;6
1969;1970;7280;280;7
1970;1971;6534;198;6
1971;1972;3960;132;4
1972;1973;3999;129;3
1973;1974;3640;140;5
1974;1975;5208;168;6
1975;1976;5280;160;5
1976;1977;1152;36;1
1977;1978;3952;152;4
1978;1979;1404;54;2
1979;1980;6240;240;6
1980;1981;1260;42;1
1981;1982;5670;210;6
1982;1983;1148;41;1
1983;1984;8680;280;7
1984;1985;3808;112;4
1985;1986;780;26;1
1986;1987;3625;125;5
1987;1988;7224;258;6
1988;1989;3774;111;3
1989;1990;1566;54;2
1990;1991;4698;174;6
1991;1992;4950;150;6
1992;1993;6006;182;7
1993;1994;6270;190;5
1994;1995;5250;175;5
1995;1996;4550;182;7
1996;1997;2754;102;3
1997;1998;6864;264;6
1998;1999;6600;220;5
1999;2000;5632;176;4
2000;2001;5544;168;4
2001;2002;3696;112;4
2002;2003;4940;190;5
2003;2004;3625;125;5
2004;2005;3744;117;3
2005;2006;3168;99;3
2006;2007;6528;192;6
2007;2008;5824;182;7
2008;2009;8160;240;6
2009;2010;7560;252;6
2010;2011;2480;80;2
2011;2012;2310;70;2
2012;2013;5848;172;4
2013;2014;4960;155;5
2014;2015;2604;84;2
2015;2016;5550;185;5
2016;2017;4050;135;5
2017;2018;3813;123;3
2018;2019;2808;108;3
2019;2020;8364;246;6
2020;2021;4284;126;3
2021;2022;2673;81;3
2022;2023;6272;224;7
2023;2024;4590;135;5
2024;2025;2268;84;2
2025;2026;1120;40;1
2026;2027;6510;217;7
2027;2028;7623;231;7
2028;2029;3016;116;4
2029;2030;4060;145;5
2030;2031;4250;170;5
2031;2032;9758;287;7
2032;2033;1320;40;1
2033;2034;8512;266;7
2034;2035;5824;224;7
2035;2036;5400;180;5
2036;2037;4760;140;4
2037;2038;1508;58;2
2038;2039;1044;36;1
2039;2040;2511;93;3
2040;2041;1650;66;2
2041;2042;6560;205;5
2042;2043;5670;189;7
2043;2044;8400;280;7
2044;2045;5950;175;7
2045;2046;1456;52;2
2046;2047;2025;81;3
2047;2048;6720;210;7
2048;2049;5760;180;5
2049;2050;1798;58;2
2050;2051;8820;294;7
2051;2052;957;29;1
2052;2053;2552;88;2
2053;2054;972;36;1
2054;2055;4928;176;4
2055;2056;7098;273;7
2056;2057;2775;111;3
2057;2058;2430;81;3
2058;2059;2520;84;2
2059;2060;3762;114;3
2060;2061;891;27;1
2061;2062;6696;216;6
2062;2063;2511;93;3
2063;2064;728;28;1
2064;2065;7812;252;6
2065;2066;1116;36;1
2066;2067;4805;155;5
2067;2068;5700;190;5
2068;2069;6084;234;6
2069;2070;875;35;1
2070;2071;858;33;1
2071;2072;6076;196;7
2072;2073;1400;50;2
2073;2074;4752;144;4
2074;2075;4620;140;4
2075;2076;4756;164;4
2076;2077;5676;172;4
2077;2078;2790;93;3
2078;2079;728;28;1
2079;2080;4590;170;5
2080;2081;3321;123;3
2081;2082;5278;203;7
2082;2083;1300;52;2
2083;2084;2160;80;2
2084;2085;3750;150;6
2085;2086;6560;205;5
2086;2087;5670;189;7
2087;2088;6642;246;6
2088;2089;2550;102;3
2089;2090;2128;76;2
2090;2091;8820;294;7
2091;2092;1360;40;1
2092;2093;2511;81;3
2093;2094;9933;301;7
2094;2095;1050;42;1
2095;2096;858;26;1
2096;2097;936;36;1
2097;2098;2368;74;2
2098;2099;4836;156;6
2099;2100;3360;105;3
2100;2101;6438;222;6
2101;2102;2160;80;2
2102;2103;1680;56;2
2103;2104;4536;168;4
2104;2105;725;25;1
2105;2106;7623;231;7
2106;2107;5250;210;5
2107;2108;3132;108;3
2108;2109;3330;111;3
2109;2110;3045;105;3
2110;2111;7560;280;7
2111;2112;7700;308;7
2112;2113;6293;203;7
2113;2114;1890;70;2
2114;2115;2312;68;2
2115;2116;4080;120;3
2116;2117;5950;175;7
2117;2118;4900;175;7
2118;2119;6552;252;7
2119;2120;4472;172;4
2120;2121;3120;120;3
2121;2122;3200;128;4
2122;2123;900;30;1
2123;2124;2700;108;3
2124;2125;3240;120;3
2125;2126;750;30;1
2126;2127;3393;117;3
2127;2128;8008;308;7
2128;2129;2418;78;2
2129;2130;6048;189;7
2130;2131;1680;56;2
2131;2132;7175;287;7
2132;2133;2496;78;3
2133;2134;1848;66;2
2134;2135;3136;112;4
2135;2136;5928;228;6
2136;2137;5304;204;6
2137;2138;6150;246;6
2138;2139;899;29;1
2139;2140;6930;231;7
2140;2141;4216;136;4
2141;2142;7260;220;5
2142;2143;825;25;1
2143;2144;2175;87;3
2144;2145;6300;252;7
2145;2146;6293;203;7
2146;2147;1400;56;2
2147;2148;8729;301;7
2148;2149;6468;231;7
2149;2150;8820;294;7
2150;2151;999;37;1
2151;2152;1566;58;2
2152;2153;1152;36;1
2153;2154;2340;78;3
2154;2155;7056;252;6
2155;2156;4896;144;4
2156;2157;2200;88;2
2157;2158;5544;168;6
2158;2159;2697;93;3
2159;2160;5075;175;7
2160;2161;1056;32;1
2161;2162;2560;80;2
2162;2163;2790;90;3
2163;2164;4725;175;7
2164;2165;2604;93;3
2165;2166;6240;240;6
2166;2167;6300;210;5
2167;2168;3192;114;3
2168;2169;4950;150;5
2169;2170;5610;170;5
2170;2171;8568;252;7
2171;2172;8184;264;6
2172;2173;4356;132;3
2173;2174;1924;74;2
2174;2175;8118;246;6
2175;2176;9856;308;7
2176;2177;3944;116;4
2177;2178;5676;172;4
2178;2179;4060;145;5
2179;2180;2320;80;2
2180;2181;6552;252;7
2181;2182;3536;136;4
2182;2183;884;34;1
2183;2184;3360;120;4
2184;2185;5859;217;7
2185;2186;3813;123;3
2186;2187;3900;150;6
2187;2188;2475;75;3
2188;2189;4368;168;4
2189;2190;9331;301;7
2190;2191;3240;120;3
2191;2192;1620;60;2
2192;2193;3780;135;5
2193;2194;8428;301;7
2194;2195;899;31;1
2195;2196;1836;68;2
2196;2197;1089;33;1
2197;2198;9471;287;7
2198;2199;5040;168;4
2199;2200;2220;74;2
2200;2201;2220;74;2
2201;2202;899;29;1
2202;2203;4712;152;4
2203;2204;4000;160;4
2204;2205;1419;43;1
2205;2206;2436;84;2
2206;2207;5742;198;6
2207;2208;5600;175;5
2208;2209;5200;200;5
2209;2210;2040;60;2
2210;2211;3600;120;4
2211;2212;5945;205;5
2212;2213;1190;35;1
2213;2214;4704;168;6
2214;2215;4256;152;4
2215;2216;676;26;1
2216;2217;10472;308;7
2217;2218;6370;245;7
2218;2219;8246;266;7
2219;2220;4125;165;5
2220;2221;4032;144;4
2221;2222;1250;50;2
2222;2223;2550;75;3
2223;2224;4050;135;5
2224;2225;3690;123;3
2225;2226;3375;135;5
2226;2227;6438;222;6
2227;2228;1560;60;2
2228;2229;5772;222;6
2229;2230;2700;108;3
2230;2231;6048;216;6
2231;2232;4864;152;4
2232;2233;3672;136;4
2233;2234;2340;78;3
2234;2235;5550;185;5
2235;2236;4352;128;4
2236;2237;2184;78;2
2237;2238;1280;40;1
2238;2239;1230;41;1
2239;2240;2352;84;3
2240;2241;6727;217;7
2241;2242;6090;210;7
2242;2243;1144;44;1
2243;2244;650;26;1
2244;2245;5075;175;5
2245;2246;3564;132;4
2246;2247;5278;203;7
2247;2248;1740;60;2
2248;2249;4760;170;5
2249;2250;2376;72;2
2250;2251;2788;82;2
2251;2252;961;31;1
2252;2253;850;25;1
2253;2254;840;28;1
2254;2255;2700;108;3
2255;2256;6138;186;6
2256;2257;2640;88;2
2257;2258;6272;224;7
2258;2259;4864;152;4
2259;2260;1066;41;1
2260;2261;2697;87;3
2261;2262;1026;38;1
2262;2263;4536;168;6
2263;2264;4550;175;7
2264;2265;1353;41;1
2265;2266;1073;37;1
2266;2267;8118;246;6
2267;2268;5220;180;5
2268;2269;1984;64;2
2269;2270;4000;160;5
2270;2271;2325;93;3
2271;2272;5700;228;6
2272;2273;4550;175;5
2273;2274;4128;129;3
2274;2275;3248;116;4
2275;2276;6468;196;7
2276;2277;6552;252;7
2277;2278;4900;175;7
2278;2279;4350;145;5
2279;2280;5824;182;7
2280;2281;4368;156;6
2281;2282;4810;185;5
2282;2283;1300;50;2
2283;2284;2508;76;2
2284;2285;5220;174;6
2285;2286;1050;35;1
2286;2287;1566;54;2
2287;2288;7128;216;6
2288;2289;6090;210;5
2289;2290;2352;84;3
2290;2291;6006;182;7
2291;2292;8820;294;7
2292;2293;1360;40;1
2293;2294;4000;160;5
2294;2295;3900;130;5
